path,row,col,flood_pct,bin
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3815.npz,6784,6656,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3816.npz,6784,6784,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3817.npz,6784,6912,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3818.npz,6784,7040,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3819.npz,6784,7168,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3820.npz,6784,7296,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3821.npz,6784,7424,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3822.npz,6784,7552,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3823.npz,6784,7680,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3824.npz,6784,7808,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3825.npz,6784,7936,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3826.npz,6784,8064,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3827.npz,6784,8192,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3828.npz,6784,8320,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3829.npz,6784,8448,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3830.npz,6784,8576,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3831.npz,6784,8704,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3832.npz,6784,8832,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3833.npz,6784,8892,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3834.npz,6912,0,0.430511474609375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3835.npz,6912,128,0.5850067138671875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3836.npz,6912,256,0.612335205078125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3837.npz,6912,384,0.61236572265625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3838.npz,6912,512,0.6148529052734375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3839.npz,6912,640,0.621429443359375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3840.npz,6912,768,0.6086273193359375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3841.npz,6912,896,0.6244659423828125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3842.npz,6912,1024,0.4510955810546875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3843.npz,6912,1152,0.1318817138671875,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3844.npz,6912,1280,0.1910552978515625,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3845.npz,6912,1408,0.4025421142578125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3846.npz,6912,1536,0.312774658203125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3847.npz,6912,1664,0.16064453125,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3848.npz,6912,1792,0.3458251953125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3849.npz,6912,1920,0.5402069091796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3850.npz,6912,2048,0.543701171875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3851.npz,6912,2176,0.4069671630859375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3852.npz,6912,2304,0.17559814453125,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3853.npz,6912,2432,0.22021484375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3854.npz,6912,2560,0.1844024658203125,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3855.npz,6912,2688,0.022705078125,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3856.npz,6912,2816,0.003875732421875,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3857.npz,6912,2944,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3858.npz,6912,3072,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3859.npz,6912,3200,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3860.npz,6912,3328,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3861.npz,6912,3456,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3862.npz,6912,3584,0.0005340576171875,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3863.npz,6912,3712,0.2412567138671875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3864.npz,6912,3840,0.6259918212890625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3865.npz,6912,3968,0.7187347412109375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3866.npz,6912,4096,0.5182037353515625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3867.npz,6912,4224,0.3729095458984375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3868.npz,6912,4352,0.33135986328125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3869.npz,6912,4480,0.3808441162109375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3870.npz,6912,4608,0.46783447265625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3871.npz,6912,4736,0.3434906005859375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3872.npz,6912,4864,0.1144866943359375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3873.npz,6912,4992,0.129058837890625,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3874.npz,6912,5120,0.361968994140625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3875.npz,6912,5248,0.466766357421875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3876.npz,6912,5376,0.37335205078125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3877.npz,6912,5504,0.207611083984375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3878.npz,6912,5632,0.0669403076171875,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3879.npz,6912,5760,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3880.npz,6912,5888,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3881.npz,6912,6016,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3882.npz,6912,6144,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3883.npz,6912,6272,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3884.npz,6912,6400,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3885.npz,6912,6528,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3886.npz,6912,6656,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3887.npz,6912,6784,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3888.npz,6912,6912,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3889.npz,6912,7040,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3890.npz,6912,7168,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3891.npz,6912,7296,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3892.npz,6912,7424,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3893.npz,6912,7552,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3894.npz,6912,7680,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3895.npz,6912,7808,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3896.npz,6912,7936,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3897.npz,6912,8064,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3898.npz,6912,8192,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3899.npz,6912,8320,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3900.npz,6912,8448,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3901.npz,6912,8576,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3902.npz,6912,8704,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3903.npz,6912,8832,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3904.npz,6912,8892,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3905.npz,7040,0,0.490631103515625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3906.npz,7040,128,0.6631317138671875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3907.npz,7040,256,0.5569305419921875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3908.npz,7040,384,0.5699920654296875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3909.npz,7040,512,0.5990142822265625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3910.npz,7040,640,0.553802490234375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3911.npz,7040,768,0.596343994140625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3912.npz,7040,896,0.5561981201171875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3913.npz,7040,1024,0.3700714111328125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3914.npz,7040,1152,0.1606597900390625,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3915.npz,7040,1280,0.096771240234375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3916.npz,7040,1408,0.2644500732421875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3917.npz,7040,1536,0.350860595703125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3918.npz,7040,1664,0.374420166015625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3919.npz,7040,1792,0.64306640625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3920.npz,7040,1920,0.872833251953125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3921.npz,7040,2048,0.62744140625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3922.npz,7040,2176,0.226470947265625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3923.npz,7040,2304,0.0271148681640625,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3924.npz,7040,2432,0.1817474365234375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3925.npz,7040,2560,0.2492523193359375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3926.npz,7040,2688,0.0923309326171875,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3927.npz,7040,2816,0.02392578125,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3928.npz,7040,2944,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3929.npz,7040,3072,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3930.npz,7040,3200,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3931.npz,7040,3328,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3932.npz,7040,3456,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3933.npz,7040,3584,0.012420654296875,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3934.npz,7040,3712,0.3009796142578125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3935.npz,7040,3840,0.66058349609375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3936.npz,7040,3968,0.61383056640625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3937.npz,7040,4096,0.4806976318359375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3938.npz,7040,4224,0.5626220703125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3939.npz,7040,4352,0.5742645263671875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3940.npz,7040,4480,0.4815826416015625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3941.npz,7040,4608,0.4659881591796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3942.npz,7040,4736,0.2443084716796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3943.npz,7040,4864,0.03533935546875,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3944.npz,7040,4992,0.1676025390625,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3945.npz,7040,5120,0.341644287109375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3946.npz,7040,5248,0.3775634765625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3947.npz,7040,5376,0.3619537353515625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3948.npz,7040,5504,0.300811767578125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3949.npz,7040,5632,0.1170501708984375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3950.npz,7040,5760,0.000640869140625,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3951.npz,7040,5888,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3952.npz,7040,6016,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3953.npz,7040,6144,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3954.npz,7040,6272,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3955.npz,7040,6400,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3956.npz,7040,6528,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3957.npz,7040,6656,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3958.npz,7040,6784,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3959.npz,7040,6912,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3960.npz,7040,7040,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3961.npz,7040,7168,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3962.npz,7040,7296,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3963.npz,7040,7424,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3964.npz,7040,7552,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3965.npz,7040,7680,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3966.npz,7040,7808,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3967.npz,7040,7936,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3968.npz,7040,8064,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3969.npz,7040,8192,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3970.npz,7040,8320,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3971.npz,7040,8448,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3972.npz,7040,8576,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3973.npz,7040,8704,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3974.npz,7040,8832,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3975.npz,7040,8892,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3976.npz,7168,0,0.35565185546875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3977.npz,7168,128,0.6009979248046875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3978.npz,7168,256,0.545989990234375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3979.npz,7168,384,0.58148193359375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3980.npz,7168,512,0.6173248291015625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3981.npz,7168,640,0.5568084716796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3982.npz,7168,768,0.5330963134765625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3983.npz,7168,896,0.3946990966796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3984.npz,7168,1024,0.3204803466796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3985.npz,7168,1152,0.206085205078125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3986.npz,7168,1280,0.1121063232421875,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3987.npz,7168,1408,0.3142242431640625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3988.npz,7168,1536,0.3378143310546875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3989.npz,7168,1664,0.2897491455078125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3990.npz,7168,1792,0.478179931640625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3991.npz,7168,1920,0.554443359375,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3992.npz,7168,2048,0.29644775390625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3993.npz,7168,2176,0.0568695068359375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3994.npz,7168,2304,0.00146484375,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3995.npz,7168,2432,0.064300537109375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3996.npz,7168,2560,0.1386566162109375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3997.npz,7168,2688,0.140045166015625,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3998.npz,7168,2816,0.06622314453125,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_3999.npz,7168,2944,0.000823974609375,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4000.npz,7168,3072,6.103515625e-05,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4001.npz,7168,3200,6.103515625e-05,very_low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4002.npz,7168,3328,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4003.npz,7168,3456,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4004.npz,7168,3584,0.048980712890625,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4005.npz,7168,3712,0.390869140625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4006.npz,7168,3840,0.6542510986328125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4007.npz,7168,3968,0.485595703125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4008.npz,7168,4096,0.435272216796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4009.npz,7168,4224,0.458709716796875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4010.npz,7168,4352,0.4045562744140625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4011.npz,7168,4480,0.4638824462890625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4012.npz,7168,4608,0.370361328125,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4013.npz,7168,4736,0.1143646240234375,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4014.npz,7168,4864,0.0247955322265625,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4015.npz,7168,4992,0.079498291015625,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4016.npz,7168,5120,0.1682891845703125,medium
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4017.npz,7168,5248,0.207275390625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4018.npz,7168,5376,0.34539794921875,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4019.npz,7168,5504,0.4254150390625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4020.npz,7168,5632,0.20758056640625,high
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4021.npz,7168,5760,0.03387451171875,low
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4022.npz,7168,5888,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4023.npz,7168,6016,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4024.npz,7168,6144,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4025.npz,7168,6272,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4026.npz,7168,6400,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4027.npz,7168,6528,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4028.npz,7168,6656,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4029.npz,7168,6784,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4030.npz,7168,6912,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4031.npz,7168,7040,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4032.npz,7168,7168,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4033.npz,7168,7296,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4034.npz,7168,7424,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4035.npz,7168,7552,0.0,dry
f:\MAPATHON\sylhet_flood_2024\data\processed\patches_overlap128_optimistic\patch_4036.npz,7168,7680,0.0,dry
